longitude,latitude,east_velocity,north_velocity,up_velocity,east_velocity_std,north_velocity_std,up_velocity_std
-117.8349572356,34.4854597289,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.8349572443,34.4854597227,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.83495722689997,34.485459726500004,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.83495723849998,34.4854597225,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.83495723979999,34.4854597129,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.83495724830001,34.4854597155,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.83495722990003,34.4854597652,-15.87,17.8,0.39,0.18000000000000002,0.13,0.71
-117.8379326973,34.585976691599996,-13.63,16.62,0.79,0.18999999999999997,0.13,0.49
-117.83793287820001,34.5859767648,-13.63,16.62,0.79,0.18999999999999997,0.13,0.49
-117.83793289349998,34.5859767248,-13.63,16.62,0.79,0.18999999999999997,0.13,0.49
-117.83793285029998,34.5859767368,-13.63,16.62,0.79,0.18999999999999997,0.13,0.49
-117.39128466169998,33.744201965100004,-23.11,25.2,0.9,0.32,0.3,1.06
-117.39128465689998,33.744202007,-23.11,25.2,0.9,0.32,0.3,1.06
-117.4450720893,33.8174012786,-22.55,25.29,0.01,0.2,0.22,0.6900000000000001
-116.93965288080003,35.0902028161,-5.93,8.64,0.32,0.31,0.26,0.57
-116.93965285040002,35.0902027729,-5.93,8.64,0.32,0.31,0.26,0.57
-120.44658168729998,34.6909234222,-23.75,42.33,-12.72,1.8699999999999999,2.4299999999999997,3.52
-118.00341287020001,34.1119021608,-25.13,23.150000000000002,0.8099999999999999,0.27,0.54,0.62
-118.00341288439998,34.1119021532,-25.13,23.150000000000002,0.8099999999999999,0.27,0.54,0.62
-118.00341295049998,34.1119020952,-25.13,23.150000000000002,0.8099999999999999,0.27,0.54,0.62
-118.00341293560001,34.1119021188,-25.13,23.150000000000002,0.8099999999999999,0.27,0.54,0.62
-118.00341291320001,34.1119020827,-25.13,23.150000000000002,0.8099999999999999,0.27,0.54,0.62
-117.75407224759999,34.133329143400005,-22.83,22.419999999999998,-0.18000000000000002,0.16,0.1,0.49
-117.75407233849998,34.133329216199996,-22.83,22.419999999999998,-0.18000000000000002,0.16,0.1,0.49
-117.7540723463,34.133329182800004,-22.83,22.419999999999998,-0.18000000000000002,0.16,0.1,0.49
-120.59428680959999,35.828712622,-24.16,32.58,1.82,0.18000000000000002,0.2,1.1300000000000001
-120.59428706119999,35.828712398600004,-24.16,32.58,1.82,0.18000000000000002,0.2,1.1300000000000001
-120.5942874243,35.8287126222,-24.16,32.58,1.82,0.18000000000000002,0.2,1.1300000000000001
-120.5942874168,35.8287126078,-24.16,32.58,1.82,0.18000000000000002,0.2,1.1300000000000001
-117.5463649445,34.314865289000004,-16.73,18.19,3.4200000000000004,0.31,0.22,1.08
-117.54636491810001,34.314865253899995,-16.73,18.19,3.4200000000000004,0.31,0.22,1.08
-117.54636494249999,34.3148652467,-16.73,18.19,3.4200000000000004,0.31,0.22,1.08
-117.54636493740003,34.3148652275,-16.73,18.19,3.4200000000000004,0.31,0.22,1.08
-117.54636486669997,34.3148652577,-16.73,18.19,3.4200000000000004,0.31,0.22,1.08
-117.95672265159999,34.0267716548,-25.56,24.44,-1.25,0.5599999999999999,0.48,0.48
-117.95672266119999,34.0267717117,-25.56,24.44,-1.25,0.5599999999999999,0.48,0.48
-117.9567227796,34.0267718176,-25.56,24.44,-1.25,0.5599999999999999,0.48,0.48
-117.95672280650001,34.0267718481,-25.56,24.44,-1.25,0.5599999999999999,0.48,0.48
-118.02998930060002,34.5270607785,-16.94,18.11,1.79,0.3,0.27999999999999997,1.1
-118.02998930349997,34.5270608232,-16.94,18.11,1.79,0.3,0.27999999999999997,1.1
-119.10368828540001,34.7336077545,-22.97,21.25,1.04,0.11,0.11,0.44
-119.1036883411,34.733607765500004,-22.97,21.25,1.04,0.11,0.11,0.44
-119.10368836509997,34.7336077798,-22.97,21.25,1.04,0.11,0.11,0.44
-119.10368833169997,34.733607797,-22.97,21.25,1.04,0.11,0.11,0.44
-119.10368831970001,34.7336077875,-22.97,21.25,1.04,0.11,0.11,0.44
-119.1036883109,34.7336078326,-22.97,21.25,1.04,0.11,0.11,0.44
-120.4430613913,35.8325993674,-21.79,28.62,2.79,0.18000000000000002,0.16,1.1300000000000001
-120.4430615272,35.832599275599996,-21.79,28.62,2.79,0.18000000000000002,0.16,1.1300000000000001
-120.4430621779,35.8326001525,-21.79,28.62,2.79,0.18000000000000002,0.16,1.1300000000000001
-120.4430621779,35.8326001304,-21.79,28.62,2.79,0.18000000000000002,0.16,1.1300000000000001
-117.43670091009997,33.8567629302,-22.330000000000002,24.7,0.89,0.13999999999999999,0.16999999999999998,0.8099999999999999
-117.43670094410001,33.8567629005,-22.330000000000002,24.7,0.89,0.13999999999999999,0.16999999999999998,0.8099999999999999
-121.22160110889999,42.4183418247,-2.58,4.87,-1.8800000000000001,0.18999999999999997,0.16,0.45999999999999996
-121.22160132810001,42.4183419106,-2.58,4.87,-1.8800000000000001,0.18999999999999997,0.16,0.45999999999999996
-121.22160127529997,42.4183418965,-2.58,4.87,-1.8800000000000001,0.18999999999999997,0.16,0.45999999999999996
-121.22160124139998,42.4183418877,-2.58,4.87,-1.8800000000000001,0.18999999999999997,0.16,0.45999999999999996
-120.75860298410001,36.1869049612,-9.590000000000002,12.35,4.57,0.24,0.33999999999999997,0.71
-120.75860301590001,36.1869048397,-9.590000000000002,12.35,4.57,0.24,0.33999999999999997,0.71
-120.75860306070001,36.1869047769,-9.590000000000002,12.35,4.57,0.24,0.33999999999999997,0.71
-120.758603072,36.1869047879,-9.590000000000002,12.35,4.57,0.24,0.33999999999999997,0.71
-120.75860311619999,36.1869047266,-9.590000000000002,12.35,4.57,0.24,0.33999999999999997,0.71
-120.76684881119999,36.180527072,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-120.76684879839999,36.1805269384,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-120.7668489177,36.180526971999996,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-120.76684892720002,36.180526971300004,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-120.76684892189999,36.1805269775,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-120.7668489225,36.1805269725,-27.410000000000004,32.77,3.9,0.2,0.18000000000000002,0.55
-115.97901637220002,36.6325124251,-2.2,1.3,-1.1199999999999999,0.09000000000000001,0.09000000000000001,0.35
-115.9790163973,36.6325123421,-2.2,1.3,-1.1199999999999999,0.09000000000000001,0.09000000000000001,0.35
-115.9790163968,36.6325123104,-2.2,1.3,-1.1199999999999999,0.09000000000000001,0.09000000000000001,0.35
-121.64257985150002,37.3415339806,-11.74,12.07,0.88,0.13,0.22,0.33999999999999997
-121.64257987509998,37.3415339681,-11.74,12.07,0.88,0.13,0.22,0.33999999999999997
-121.64257976990001,37.341533946300004,-11.74,12.07,0.88,0.13,0.22,0.33999999999999997
-121.64257972869999,37.3415339949,-11.74,12.07,0.88,0.13,0.22,0.33999999999999997
-118.2441357088,33.9390571621,-28.319999999999997,25.45,-1.6,1.33,0.9400000000000001,0.73
-118.2441357223,33.9390571704,-28.319999999999997,25.45,-1.6,1.33,0.9400000000000001,0.73
-118.244135331,33.9390573361,-28.319999999999997,25.45,-1.6,1.33,0.9400000000000001,0.73
-118.24413535069999,33.9390573705,-28.319999999999997,25.45,-1.6,1.33,0.9400000000000001,0.73
-118.2441348186,33.9390573163,-28.319999999999997,25.45,-1.6,1.33,0.9400000000000001,0.73
-120.45883245009998,35.9219153273,-14.130000000000003,20.459999999999997,-1.31,0.41,0.33,1.0199999999999998
-120.45883226650002,35.921915344,-14.130000000000003,20.459999999999997,-1.31,0.41,0.33,1.0199999999999998
-120.4588323458,35.9219152281,-14.130000000000003,20.459999999999997,-1.31,0.41,0.33,1.0199999999999998
-120.4588312013,35.921913923299996,-14.130000000000003,20.459999999999997,-1.31,0.41,0.33,1.0199999999999998
-120.45883128,35.9219139427,-14.130000000000003,20.459999999999997,-1.31,0.41,0.33,1.0199999999999998
-120.3513943497,34.0382621749,-29.95,36.03,-0.29,0.16,0.18000000000000002,0.43
-120.3513943875,34.0382621883,-29.95,36.03,-0.29,0.16,0.18000000000000002,0.43
-118.12625809740001,34.1368338851,-24.22,23.84,1.73,0.29,0.29,1.1900000000000002
-116.09551267570001,40.148365908,-2.65,0.49,-0.11,0.12,0.1,0.27999999999999997
-116.09551265580001,40.1483659223,-2.65,0.49,-0.11,0.12,0.1,0.27999999999999997
-116.09551261459998,40.1483659209,-2.65,0.49,-0.11,0.12,0.1,0.27999999999999997
-116.095512617,40.1483659362,-2.64,0.49,-0.11,0.12,0.1,0.27999999999999997
-117.31796036400002,33.9184057727,-21.480000000000004,23.959999999999997,0.49,0.13,0.13999999999999999,0.54
-117.3179603589,33.918405936999996,-21.480000000000004,23.959999999999997,0.49,0.13,0.13999999999999999,0.54
-117.31796034330003,33.918405941799996,-21.480000000000004,23.959999999999997,0.49,0.13,0.13999999999999999,0.54
-117.31796036259999,33.9184058941,-21.480000000000004,23.959999999999997,0.49,0.13,0.13999999999999999,0.54
-120.4340533925,35.9694738704,-11.11,17.89,3.09,0.2,0.18999999999999997,0.8300000000000001
-120.43405345970001,35.9694737637,-11.11,17.89,3.09,0.2,0.18999999999999997,0.8300000000000001
-120.43405293860002,35.9694729295,-11.11,17.89,3.09,0.2,0.18999999999999997,0.8300000000000001
-120.4340529157,35.9694729288,-11.11,17.89,3.09,0.2,0.18999999999999997,0.8300000000000001
-120.43405296990002,35.969472947,-11.11,17.89,3.09,0.2,0.18999999999999997,0.8300000000000001
-120.30283167299999,41.9023257796,-3.3899999999999997,4.010000000000001,0.33999999999999997,0.09000000000000001,0.11,0.32
-120.3028316596,41.902325779099996,-3.3899999999999997,4.010000000000001,0.33999999999999997,0.09000000000000001,0.11,0.32
-115.41211385169998,40.710682966,-2.8899999999999997,0.33,-0.02,0.06,0.06999999999999999,0.2
-121.86686725029998,37.4853276639,-14.840000000000002,16.98,0.39,0.13999999999999999,0.11,0.37
-121.86686728900003,37.4853276515,-14.840000000000002,16.98,0.39,0.13999999999999999,0.11,0.37
-121.866867375,37.4853276764,-14.840000000000002,16.98,0.39,0.13999999999999999,0.11,0.37
-121.86686717410001,37.485327727800005,-14.840000000000002,16.98,0.39,0.13999999999999999,0.11,0.37
-121.86686735810002,37.4853277174,-14.840000000000002,16.98,0.39,0.13999999999999999,0.11,0.37
-121.86686718069998,37.485327707399996,-14.840000000000002,16.98,0.37999999999999995,0.13999999999999999,0.11,0.37
-118.8780191383,34.2955141412,-26.989999999999995,29.36,0.32,0.13,0.12,0.41
-118.8780191466,34.295514173,-26.989999999999995,29.36,0.32,0.13,0.12,0.41
-118.878019083,34.2955141627,-26.989999999999995,29.36,0.32,0.13,0.12,0.41
-118.87801918580001,34.2955141633,-26.989999999999995,29.36,0.32,0.13,0.12,0.41
-118.87801920130002,34.295514162399996,-26.989999999999995,29.36,0.32,0.13,0.12,0.41
-117.88168999319998,34.175231560300006,-23.419999999999998,22.369999999999997,0.06,0.18999999999999997,0.18999999999999997,0.8400000000000001
-117.88169002470002,34.175231545,-23.419999999999998,22.369999999999997,0.06,0.18999999999999997,0.18999999999999997,0.8400000000000001
-116.64796015499999,34.0385030339,-11.01,15.569999999999999,2.98,0.21000000000000002,0.21000000000000002,0.75
-116.64796014729998,34.0385029623,-11.01,15.569999999999999,2.98,0.21000000000000002,0.21000000000000002,0.75
-116.64796014689998,34.0385029459,-11.01,15.569999999999999,2.98,0.21000000000000002,0.21000000000000002,0.75
-116.64796014230001,34.038502954,-11.01,15.569999999999999,2.98,0.21000000000000002,0.21000000000000002,0.75
-117.21012693720002,34.2308457722,-14.89,15.450000000000001,2.85,0.13,0.21000000000000002,0.54
-117.21012693349999,34.2308457822,-14.89,15.450000000000001,2.85,0.13,0.21000000000000002,0.54
-117.2101270231,34.2308459885,-14.89,15.450000000000001,2.85,0.13,0.21000000000000002,0.54
-117.2101270403,34.2308459258,-14.89,15.450000000000001,2.85,0.13,0.21000000000000002,0.54
-117.21012701759997,34.2308459252,-14.89,15.450000000000001,2.84,0.13,0.21000000000000002,0.54
-118.2455042766,34.0552212316,-26.410000000000004,23.75,1.14,0.4,0.22,1.0199999999999998
-118.245504305,34.0552212318,-26.410000000000004,23.75,1.14,0.4,0.22,1.0199999999999998
-118.24550431650002,34.0552212891,-26.410000000000004,23.75,1.14,0.4,0.22,1.0199999999999998
-116.6472275532,33.199164959,-27.21,24.909999999999997,-0.49,0.43,0.32,0.8
-119.30935154779999,37.1699419809,-9.290000000000001,8.77,0.65,0.15,0.22999999999999998,0.6900000000000001
-119.30935157249999,37.1699419698,-9.290000000000001,8.77,0.65,0.15,0.22999999999999998,0.6900000000000001
-119.30935161299999,37.1699419972,-9.290000000000001,8.77,0.65,0.15,0.22999999999999998,0.6900000000000001
-119.3093516262,37.169942001,-9.290000000000001,8.77,0.65,0.15,0.22999999999999998,0.6900000000000001
-119.3093516097,37.169942024,-9.290000000000001,8.77,0.65,0.15,0.22999999999999998,0.6900000000000001
-116.14817257599998,34.5086227467,-2.94,3.7100000000000004,-0.91,0.18000000000000002,0.15,0.67
-117.50893657900002,39.6856168208,-3.15,1.01,0.95,0.1,0.1,0.2
-117.50893654979998,39.6856168473,-3.15,1.01,0.95,0.1,0.1,0.2
-119.1412619473,34.498659744499996,-25.85,23.419999999999998,0.61,0.22,0.13999999999999999,0.5599999999999999
-119.14126196020001,34.4986597687,-25.85,23.419999999999998,0.61,0.22,0.13999999999999999,0.5599999999999999
-117.569582927,33.9197107819,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-117.5695830409,33.9197109825,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-117.5695829688,33.9197112565,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-117.56958302130002,33.9197109592,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-117.56958308580002,33.9197109444,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-117.5695831011,33.9197109566,-21.94,24.049999999999997,2.66,0.24,0.15,0.93
-118.34801437669998,33.9797387087,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.34801437709999,33.9797387156,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.34801436660001,33.9797387094,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.34801439040001,33.9797387221,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.34801447189997,33.9797387478,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.3480143077,33.9797387139,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.3480143594,33.979738768000004,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-118.3480142759,33.9797387523,-25.590000000000003,26.9,2.1100000000000003,0.37999999999999995,0.26,0.48
-115.1575139695,35.9698155457,-2.57,0.25,0.61,0.16,0.16,0.44
-115.15751396669998,35.9698155261,-2.57,0.25,0.61,0.16,0.16,0.44
-115.15751399369998,35.9698155617,-2.57,0.25,0.61,0.16,0.16,0.44
-115.49560548779999,35.9562784499,-2.82,2.18,0.33999999999999997,0.21000000000000002,0.31,0.41
-115.49560548630001,35.956278379000004,-2.82,2.18,0.33999999999999997,0.21000000000000002,0.31,0.41
-116.06773731279998,34.1410055366,-4.1000000000000005,5.2700000000000005,0.78,0.13999999999999999,0.16,0.6
-116.06773685619999,34.1410058668,-4.1000000000000005,5.2700000000000005,0.78,0.13999999999999999,0.16,0.6
-116.0677367568,34.1410058231,-4.1000000000000005,5.2700000000000005,0.78,0.13999999999999999,0.16,0.6
-116.0677367548,34.141005687399996,-4.1000000000000005,5.2700000000000005,0.78,0.13999999999999999,0.16,0.6
-117.34673594930001,33.240668971,-26.78,28.65,0.71,0.16999999999999998,0.25,0.44
-115.91805729730001,34.3698828256,-2.63,2.8600000000000003,-0.03,0.13,0.13,0.35
-115.91805730330003,34.3698827234,-2.63,2.8600000000000003,-0.03,0.13,0.13,0.35
-116.30545751580001,34.4277171844,-4.56,6.44,1.03,0.16999999999999998,0.12,0.35
-116.30545749540002,34.4277170839,-4.56,6.44,1.03,0.16999999999999998,0.12,0.35
-116.3054574846,34.4277170836,-4.56,6.44,1.03,0.16999999999999998,0.12,0.35
-116.08337243599999,34.3671299486,-3.1100000000000003,4.3,-0.9199999999999999,0.33,0.22999999999999998,1.1
-116.08337242369998,34.3671298354,-3.1100000000000003,4.3,-0.9199999999999999,0.33,0.22999999999999998,1.1
-116.0833724025,34.3671297708,-3.1100000000000003,4.3,-0.9199999999999999,0.33,0.22999999999999998,1.1
-116.1494841368,34.4300828577,-2.79,4.0200000000000005,0.82,0.15,0.13,0.31
-116.1494841521,34.4300827734,-2.79,4.0200000000000005,0.82,0.15,0.13,0.31
-116.29227965130002,34.5330323286,-4.6499999999999995,5.289999999999999,1.82,0.18000000000000002,0.16,0.6799999999999999
-116.2922796275,34.5330322423,-4.6499999999999995,5.289999999999999,1.82,0.18000000000000002,0.16,0.6799999999999999
-120.27856134150002,34.7390630509,-27.310000000000002,33.71,-9.209999999999999,0.33999999999999997,0.29,0.7
-120.27856137180001,34.739063088099996,-27.310000000000002,33.71,-9.209999999999999,0.33999999999999997,0.29,0.7
-120.27856142150003,34.739063154499995,-27.310000000000002,33.71,-9.209999999999999,0.33999999999999997,0.29,0.7
-120.27856133259999,34.7390631065,-27.310000000000002,33.71,-9.209999999999999,0.33999999999999997,0.29,0.7
-116.81509275740001,34.6749050958,-8.329999999999998,10.08,0.98,0.18999999999999997,0.13999999999999999,0.5900000000000001
-116.81509274369998,34.6749050308,-8.329999999999998,10.08,0.98,0.18999999999999997,0.13999999999999999,0.5900000000000001
-121.50029217400001,39.554628146199995,-9.33,7.28,-0.06,0.16999999999999998,0.13,0.7599999999999999
-121.50029219340001,39.55462812,-9.33,7.28,-0.06,0.16999999999999998,0.13999999999999999,0.7599999999999999
-121.50029219299998,39.554628106500004,-9.33,7.28,-0.06,0.16999999999999998,0.13,0.7599999999999999
-121.50029216269999,39.5546281096,-9.33,7.28,-0.06,0.16999999999999998,0.13999999999999999,0.7599999999999999
-119.1419497007,34.3273622168,-26.910000000000004,28.360000000000003,-0.95,0.22,0.18999999999999997,0.37999999999999995
-119.14194980490001,34.3273622605,-26.910000000000004,28.360000000000003,-0.95,0.22,0.18999999999999997,0.37999999999999995
-119.1419498013,34.3273622749,-26.910000000000004,28.360000000000003,-0.95,0.22,0.18999999999999997,0.37999999999999995
-119.1419497986,34.3273622667,-26.910000000000004,28.360000000000003,-0.95,0.22,0.18999999999999997,0.37999999999999995
-118.2073173137,34.128814409099995,-24.85,24.18,0.45999999999999996,0.18000000000000002,0.1,0.43
-118.20731739799999,34.1288144516,-24.85,24.18,0.45999999999999996,0.18000000000000002,0.1,0.43
-118.20731743689998,34.128814453000004,-24.85,24.18,0.45999999999999996,0.18000000000000002,0.1,0.43
-118.2073174157,34.1288144392,-24.85,24.18,0.45999999999999996,0.18000000000000002,0.1,0.43
-119.3534100764,34.6833734072,-26.03,23.93,3.17,0.13999999999999999,0.12,0.77
-119.3534101002,34.6833734227,-26.03,23.939999999999998,3.17,0.13999999999999999,0.12,0.77
-119.35341011930001,34.6833734151,-26.03,23.93,3.17,0.13999999999999999,0.12,0.77
-117.1865314396,39.5211388103,-2.8899999999999997,0.96,0.25,0.06999999999999999,0.06999999999999999,0.18000000000000002
-115.27862794599997,39.9101716615,-2.8,0.2,-0.1,0.12,0.12,0.41
-115.278627975,39.910171673899995,-2.8,0.2,-0.1,0.12,0.12,0.41
-117.32999436220001,41.4287418045,-2.5399999999999996,1.01,0.4,0.12,0.11,0.32
-119.9355105525,41.275896760100004,-3.8899999999999997,3.9299999999999993,-0.03,0.1,0.1,0.27999999999999997
-117.06455802830001,42.9817068979,-1.56,0.62,-0.43,0.13,0.11,0.33999999999999997
-115.31166189259997,43.3001963532,-1.6,-0.13999999999999999,-0.93,0.15,0.12,0.48
-115.31166188950002,43.3001963521,-1.6,-0.13999999999999999,-0.93,0.15,0.12,0.48
-124.0753694307,40.8763075034,2.0,17.09,0.13,0.27,0.16,0.74
-124.07536942060003,40.876307482399994,2.0,17.09,0.13,0.27,0.16,0.74
-124.07536927909999,40.876307467800004,2.0,17.080000000000002,0.13,0.27,0.16,0.74
-123.72619972819999,38.928349222899996,-24.7,36.019999999999996,-0.27,0.13999999999999999,0.13999999999999999,0.33
-123.72619972810003,38.9283492435,-24.7,36.019999999999996,-0.27,0.13999999999999999,0.13999999999999999,0.33
-123.726199734,38.9283492427,-24.7,36.019999999999996,-0.27,0.13999999999999999,0.13999999999999999,0.33
-122.41488493279999,40.997633106500004,-5.68,6.47,-0.22,0.15,0.13,0.86
-122.41488490680001,40.9976331041,-5.68,6.47,-0.22,0.15,0.13,0.86
-124.0140146652,42.9673790807,1.8899999999999997,9.61,0.26,0.15,0.12,0.29
-124.01401468360001,42.9673790668,1.8800000000000001,9.61,0.26,0.15,0.13,0.29
-121.09071374479998,43.112387702700005,-1.1900000000000002,4.0200000000000005,-0.13,0.1,0.1,0.33999999999999997
-121.0907137483,43.112387714099995,-1.1900000000000002,4.0200000000000005,-0.13,0.1,0.1,0.33999999999999997
-116.1697891069,32.6165269611,-27.01,27.619999999999997,-1.08,0.16999999999999998,0.13999999999999999,0.5599999999999999
-116.1697901853,32.6165269101,-27.01,27.619999999999997,-1.08,0.16999999999999998,0.13999999999999999,0.5599999999999999
-116.16979020990001,32.6165269102,-27.01,27.619999999999997,-1.08,0.16999999999999998,0.13999999999999999,0.5599999999999999
-116.16979015270002,32.6165269305,-27.01,27.619999999999997,-1.08,0.16999999999999998,0.13999999999999999,0.5599999999999999
-121.0029629236,35.5517559667,-27.53,35.65,1.14,0.08,0.1,0.6
-121.00296296249999,35.5517559741,-27.53,35.65,1.14,0.08,0.1,0.6
-121.00296296509998,35.5517559869,-27.53,35.65,1.14,0.08,0.1,0.6
-117.98478895950001,39.3056438267,-3.4200000000000004,1.8399999999999999,0.48,0.12,0.11,0.6
-117.9847889655,39.3056438198,-3.4200000000000004,1.8399999999999999,0.48,0.12,0.11,0.6
-117.6048952635,39.2879411636,-3.12,1.2699999999999998,0.36000000000000004,0.06999999999999999,0.08,0.5099999999999999
-117.60489526020001,39.2879411595,-3.12,1.2699999999999998,0.36000000000000004,0.06999999999999999,0.08,0.5099999999999999
-117.4011812164,39.3465479387,-3.07,1.09,-0.05,0.12,0.13,0.55
-117.40118121380002,39.3465479381,-3.07,1.1,-0.05,0.12,0.13,0.55
-116.74089667779998,39.5214556883,-2.84,0.8300000000000001,-0.37,0.11,0.11,0.42000000000000004
-116.7408966799,39.5214556802,-2.84,0.8300000000000001,-0.37,0.11,0.11,0.42000000000000004
-116.7408966845,39.5214557021,-2.84,0.8300000000000001,-0.37,0.11,0.11,0.42000000000000004
-116.4244706003,39.5005249348,-2.8,0.73,-0.52,0.11,0.11,0.53
-116.42447060110001,39.500524923899995,-2.8,0.73,-0.52,0.11,0.11,0.53
-116.04959751150002,39.5464276808,-2.65,0.5900000000000001,-0.55,0.11,0.1,0.54
-116.04959751639998,39.5464276736,-2.65,0.5900000000000001,-0.55,0.11,0.1,0.54
-115.88881796979999,39.374244041,-2.75,0.37,-0.7200000000000001,0.12,0.12,0.49
-115.88881797990001,39.3742440467,-2.75,0.37,-0.7200000000000001,0.12,0.12,0.49
-115.51259880689997,39.5360630294,-2.7300000000000004,0.31,-0.41,0.13,0.12,0.58
-115.51259880700002,39.5360630253,-2.7300000000000004,0.31,-0.41,0.13,0.12,0.58
-115.5125987859,39.5360630209,-2.7300000000000004,0.31,-0.41,0.13,0.12,0.58
-115.43182464540001,39.3885616395,-2.92,0.39,-0.7,0.13999999999999999,0.11,0.62
-115.43182464169999,39.3885616275,-2.92,0.39,-0.7,0.13999999999999999,0.11,0.62
-117.8798051983,40.433417458200005,-4.05,1.7699999999999998,1.26,0.11,0.11,0.26
-117.46763694150002,40.320581693499996,-3.16,1.08,1.1800000000000002,0.11,0.11,0.31
-116.73621274359999,40.4954617767,-2.82,0.45,0.57,0.11,0.11,0.29
-116.2792644155,40.3632061177,-2.85,0.61,0.11,0.11,0.11,0.24
-119.79985379040002,39.572804239,-6.56,5.42,0.43,0.12,0.11,0.48
-117.5315417516,36.614324913000004,-4.59,4.34,-0.58,0.12,0.12,0.71
-117.53154173979999,36.61432489,-4.59,4.34,-0.58,0.12,0.12,0.71
-117.4068025027,36.8041950136,-3.96,3.7100000000000004,-0.37,0.08,0.06999999999999999,0.39
-117.40680249729999,36.804194989,-3.96,3.7100000000000004,-0.37,0.08,0.06999999999999999,0.39
-117.99414519029997,36.606025924,-6.370000000000001,6.640000000000001,-0.06,0.16999999999999998,0.13999999999999999,0.6900000000000001
-117.9941451986,36.6060259065,-6.370000000000001,6.640000000000001,-0.06,0.16999999999999998,0.13999999999999999,0.6900000000000001
-117.9941451905,36.6060259099,-6.370000000000001,6.640000000000001,-0.06,0.16999999999999998,0.13999999999999999,0.6900000000000001
-117.7041945261,37.2008364781,-4.36,3.52,-0.39,0.13,0.11,0.75
-117.70419452499999,37.200836453200004,-4.36,3.52,-0.39,0.13,0.11,0.75
-119.5369055877,39.698431368499996,-6.17,4.74,0.18999999999999997,0.12,0.1,0.35
-119.30564309299999,39.7955656913,-5.529999999999999,3.94,0.15,0.12,0.13,0.29
-119.30564305179999,39.795565669,-5.529999999999999,3.94,0.15,0.12,0.13,0.29
-118.87386104110001,39.8388066887,-5.029999999999999,3.2399999999999998,0.13999999999999999,0.13,0.13,0.42000000000000004
-118.8738610664,39.8388066868,-5.029999999999999,3.23,0.13999999999999999,0.13,0.13,0.42000000000000004
-118.68441473040002,39.8888826708,-4.91,2.84,0.22,0.11,0.11,0.31
-118.15935118389999,39.2123207927,-3.67,2.6100000000000003,0.5,0.13,0.13,0.64
-118.15935118069999,39.2123207891,-3.67,2.6100000000000003,0.5,0.13,0.13,0.64
-118.15935117889998,39.212320803400004,-3.67,2.6100000000000003,0.5,0.13,0.13,0.64
-115.55600730680001,39.924921885500005,-2.94,0.36000000000000004,0.41,0.12,0.1,0.24
-119.59992523349999,39.4992145386,-6.3,5.24,-0.16999999999999998,0.11,0.11,0.36000000000000004
-119.06864102880002,39.486099059699995,-5.2700000000000005,4.05,-0.12,0.11,0.12,0.45
-119.06864102790001,39.4860990584,-5.2700000000000005,4.05,-0.12,0.11,0.12,0.45
-118.44960340470001,39.1338938599,-4.26,3.49,0.45,0.13,0.12,0.86
-118.44960340470001,39.1338938575,-4.26,3.49,0.45,0.13,0.12,0.86
-118.93775968060001,39.2680358397,-5.19,4.32,0.1,0.13,0.12,0.7200000000000001
-118.93775966110002,39.2680358467,-5.19,4.32,0.1,0.13,0.12,0.7200000000000001
-118.9377597168,39.2680358303,-5.19,4.32,0.1,0.13,0.12,0.7200000000000001
-118.35126859080003,39.4546862192,-4.6,2.97,0.5900000000000001,0.11,0.1,0.35
-118.00486903619998,38.7288442841,-3.53,2.52,-0.13999999999999999,0.13,0.13,0.6799999999999999
-118.00486904150003,38.7288442737,-3.53,2.52,-0.13999999999999999,0.13,0.13,0.6799999999999999
-118.0048690465,38.728844306199996,-3.53,2.52,-0.13999999999999999,0.13,0.13,0.6799999999999999
-118.46021282509997,38.7246027618,-4.379999999999999,4.1000000000000005,-0.22,0.12,0.11,0.8
